place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJ22OByHLxaS4RLMY1bVzr_Cs,Javanegra Gourmet Atelier & Taverna 212,Jav***g***G**r*e* **eli***( **N**st*r**r *s *n Om***se**sty****r***** d***ng *sta**is***** in*20****I* serv** *uthe*t*c***a*****Med*t**r*n*a**and some ****n***an **l*ghts**ou***o* b**C*e* O**** *nd**a **re***u * Re** ****d*d* ta*ing***es*s****a v***ge**f*its*g*s*r*no**c cu*t*r*.*O*********a spa** *f 4* *u**ts* *t *e*e**les * co*tem*o**r* Sp****h *a*er* and o**ns **r re**rv*****s*o******f*e*ing**n***a****i**ng e**e*i*n*e* f***e*ic*res*,FALSE,875,"Name: *e *u**ti**
Link: ****s:*/www*g*o*****o*/**ps/se**ch/L*+Q***tier***6.*37*2**9**9****,1**.*071*22****h****=*&*l=id*e*tr*=*t*
Reviews: 2826 reviews

Name: T***o*Ja**r*a
Link: h*t***/**w*.*oog*e**om/ma*s*s*a*c**Tx**o*Jak*rta***6**33846***6*8*****9999**9***ut***er=0&*l*i*&*n******u
Reviews: 2014 reviews

Name: Nam****D*ni**
Link: *tt*s:*/**w**oog**.co**m**s****r*h*N*m*az+*ini***@-6.***1*1,106*8***35?******e*=*&hl=**&***r**t*u
Reviews: 1948 reviews

Name: *la*** Sp*n*s* ***to
Link: ****s*/*www.g*og*****m/***s/*******P****B+S*anis**Resto***6.220***2,1***79*839*999***9?au**u**r*0***=id&e****=t**
Reviews: 1895 reviews

Name: Sof*a ** ****G*n*w*r**n
Link: htt***//w**.**o*le*c*****p*/se*rc*/So*i**a*+****Gun***r****@*6.2315138**999*9***106*8***4*7?a***u**r=0**l=i***n*ry****
Reviews: 1868 reviews",ht*p:*/***.*av*ne***go*rm*t****/,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,**v*ne*** ***rm** At**ie* ***ave*na *1**(P***lik*,ht*ps*/*w*w.****le***m/map*/*****i***07*42*10**7**1**18*2,ht******l*5*go**l*use***n*en*.*o**p/*F1Qi****Qwd*A*nTO*B*6gW**P****T*D_fm***M*-*=w*08-h2*******,Restoran Spanyol,"Restoran Spanyol, Restoran Mewah, Restoran Halal, Restoran Mediterania",4.6,09*00*****0,*p** *l* Da**,081**1**1**63*,"Jl. Kramat Pela Raya No.212 11, RT.10/RW.7, Pulo, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140","**ea*, p*r*i*, m*** m*k*n, ch**, **s**nya, j*mo**i***ic*, ***a*an i*d*ne***, **li*a*, **afo**, g**l*",https://www.google.com/maps/place/Javanegra+Gourmet+Atelier+%26+Taverna+212/data=!4m7!3m6!1s0x2e69f172c88163db:0x2bfceb5c6d35c62c!8m2!3d-6.250407!4d106.7949716!16s%2Fg%2F1yg93l86v!19sChIJ22OByHLxaS4RLMY1bVzr_Cs?authuser=0&hl=id&rclk=1
ChIJB9Y8liH0aS4R7Kogy_Nbpt4,Signatures Restaurant,*id*ngan p**sm*n**** **** c*r** *i*aj*k***di r*s*o*** n*a*a*****as a*****an***e*leta* *i*ho*el *re*d**,FALSE,770,"Name: **n* *in* R*s*a*ra**
Link: *t**s****ww*go****.c*m/*a*s/***rc*/*ana****i**est*u*ant******9*8*849****9*9,1*6.8*3*0**?***h*s**=0**l*id&*nt*y=ttu
Reviews: 4640 reviews

Name: **nt*n ****et*Gr*n* ***on*si*
Link: h**p*:/*www*g****e**om/********r**/Kin*an**uff***Gra**+Ind**e*i***-*.*9***86*106*81*8*2300***01?*uthu*****&h****&e*tr**tt*
Reviews: 3599 reviews

Name: ***oo
Link: h**ps:*/w*w.******.***/m**s*s**r****a*oo*@**.*0*7*21,*06*8*8*2*799**99***uthu*er****l=id*ent*y*t**
Reviews: 3576 reviews

Name: Sai***dr*****taura**
Link: h*t*s*//**w**o******o**maps/***r**/S**len*ra+Rest*ur*n*******27**8,**6.8**94*?a*t*u**r**&***id***try=tt*
Reviews: 2267 reviews

Name: R*****esta***nt
Link: *t*p*:**www**oogl*.*o*/*a*s/****ch/R**a*Re**a*ran**@*6**0*0*8*1*6.*1*677***********&h*=id&**t*y*tt*
Reviews: 263 reviews",**tps:/***w.k*****ski.com/**/ho**l**nd***s*a/***t*u*ants**a**/s**na*u*es-*****u**nt?*****e*iu**o*g*ni*&u*m_sour*e**oog******_ca*p**gn*KI**T1****_c*nten*=***-*****u***t&*o******308962*4*,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*ig*at*r*s**est*u**nt*(*em*****,h***s:*/*ww***o**e**o**m*p**c**t*ib*107**41175839**05****,h*tp***/*h5**o*g**u*****nte*t**o***/*F1*i*P***DWWq*r***j**A*G*ST3***o**RG*vk*o*w=w**6-h2*0**-no,Restoran Prasmanan,Restoran Prasmanan,4.6,*****-21.0*,*p***A** Day*,**2***2*5*3898,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1 1, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","*ot**, **d*ne**a, *as*i**, bu****a*am, s*t*, b*u**h, b***o, **ar*, **b**nya, *im*u*",https://www.google.com/maps/place/Signatures+Restaurant/data=!4m7!3m6!1s0x2e69f421963cd607:0xdea65bf3cb20aaec!8m2!3d-6.1955617!4d106.8219569!16s%2Fg%2F1tfx76cc!19sChIJB9Y8liH0aS4R7Kogy_Nbpt4?authuser=0&hl=id&rclk=1
ChIJl2TFeijxaS4RHk1nY9Ori8Q,PIERRE,*n*in**ma*e**is*** s**v*n**t*adit***a**F***ch c**s*n**b* T** U*io**G*oup,FALSE,635,"Name: L* Q****i*r
Link: *t**s://*w*.*o*gle.****m**s*se*rc***e+Q*a*ti*****6.*3**2*2**9999*9,*******1*22?a***u*er**&****d&entry***u
Reviews: 2826 reviews

Name: *****S**OPATI
Link: *t*p***/**w***ogl*.c***map*/s***c**G****S*NOP**I*@-*.23**5****9*9**9***0**8**3*21***00**?a*th*ser*0&h*=*d&e**ry=ttu
Reviews: 2609 reviews

Name: **** *it*hen
Link: h**p***/w*w.****le*com*m**s/*e*rc*/**ng*Ki*ch*n*@*6****7*1****9**9****6**08**9*9**9*99*a**h**e***&hl=id*entr*=ttu
Reviews: 1516 reviews

Name: P*N**A
Link: http*:***w*.go*g**.c*m*maps**e**ch****T**/@-*.2*0*34*999*9**95,***.8***2***au*******0&h*=i**en**y***u
Reviews: 742 reviews

Name: *r*ins*** G**ry ****pa*i
Link: *t***:***w***o*g*e*com/m***/*earch****in***f*G*or***en**a*i/@-***3084*0999*99**,*******5**89999999?*ut*us****&hl******t*y*tt*
Reviews: 173 reviews",*t**s:*/ne*.*n*ong**u***kar***c**/*est**ra*t**i***e,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,PIE*RE**Pe***i**,h****:/**w*******e*com/map*/***t*ib/**1**61*4*49*7206**4*,ht*ps*//*h5.**o**eu***con**nt.com*p****Q**ND**rK**q91o*l****5k*d*Z*ZV*G*1*******=*408****8*k*n*,Restoran Prancis,Restoran Prancis,4.6,11.*0****0*,*pe**A***Da*s,(**1* *2*36**,"Jl. Senopati No.39, RT.6/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","c***i**bebe*, k**i ko***, ***arg*t, **ne*d*n*n*, **le**p**kin*, ** po***e, *a**n**iga, r*ma*t**, k***ang *r***n, *te*k*pa**i**",https://www.google.com/maps/place/PIERRE/data=!4m7!3m6!1s0x2e69f1287ac56497:0xc48babd363674d1e!8m2!3d-6.2310073!4d106.8091905!16s%2Fg%2F11qqr06r2q!19sChIJl2TFeijxaS4RHk1nY9Ori8Q?authuser=0&hl=id&rclk=1
ChIJXZdgJTrxaS4Rs_WBqwBri9I,ORO Italian Restaurant Jakarta,"I*al**n*r***a*ra**
Pi***ri*
Sh***a*l**ng*",FALSE,634,"Name: ***ma Ro**
Link: h**ps*/*ww*****gl*.c***m**s/sear*h*Mam*a*R**y*****26***56,1*6*815939*9*****9********r*0&h*=id**n*ry=t**
Reviews: 3543 reviews

Name: *o**a*a
Link: ****s:*/**w.g*ogle*co**m**s/sea*c*/T*s**n******27*87*,*0***15***3*999*9**a*th****=0&****d&en**y=t**
Reviews: 1269 reviews

Name: O********r*nte Ind*nes**
Link: h*******ww***oo***.com/ma*s*s**rc***S*+*i**ora*t*+Indo**s***@-**1*34**4*****82*8*36*999**9*a*t**se*=*&h*=i**ent*y=***
Reviews: 1100 reviews

Name: A**ient* *i******te
Link: h*t*s*/***w.go*g*e**o***a***s*a**h/A*bi*n*e**is*o***te/**6.18166***6**3**1*a*t*use***&hl=**&e**r*=***
Reviews: 630 reviews

Name: *a*Torr* *i**o*a*t* ***li**o * **r
Link: ht*p***/**w.*oo**e***m***p*/sea***/L*+*o*re*R*sto*a*te+Itali****%26+**r*@****555**6,*06*8*8***7*a**h*s***0&*l*i**e*t*y**t*
Reviews: 2 reviews",h*t**://o*oj***rt**c***,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,O***I*a*i*n **st*urant *ak**** (**m**i**,*tt***//ww*.*oo*le*c****aps*co***i**1***909**96*18*2***9*,**t*s:*/lh5.*o**leuse*c**t*n**co**p/AF*Q*pO**y*c**X**ce*n***mq*****7**ts****n*L*=***7-*2*0*k-*o,Restoran Italia,Restoran Italia,4.6,*1**0**1.*0,Open**l*****s,0**5*3***-08*7*,"Jl. Kemang Raya No.2h, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730","*a**on**a, *ot**, ****fle, p***y**an, *a*i**i, b****rd, *a*ki*, *iet*b**as*g***e*, ***sha, **rk",https://www.google.com/maps/place/ORO+Italian+Restaurant+Jakarta/data=!4m7!3m6!1s0x2e69f13a2560975d:0xd28b6b00ab81f5b3!8m2!3d-6.255722!4d106.810772!16s%2Fg%2F11fr9chgv6!19sChIJXZdgJTrxaS4Rs_WBqwBri9I?authuser=0&hl=id&rclk=1
ChIJ3WK32eTzaS4RQFJx1tH3WrY,Lobo & Juno,"L*** & *u** is f*****e****v* **d t*e*c*r**us, *s *****en***ak*s*o** o**a*****i*i*g ad***t**e***o* th* *a*t**o *he ***t,**nri**** *it* a* *nt***s**n***t*ry *ehin* ***ry c*l**a*y *rtw*rk*t**t*i****i*stak*n**y *esigne* *o*****te*con**r**tio*****o*e*t***h* **igin*l*Lo*o*& J*no*Bu*ge** **h*****e*****eco*m*nd***i**** *n*o*p**s*****t** ***k**el*y,*T*ng*e*g *ambing, *******op**T*m*h*wk *t*ak a***g ***h man***the* w**ld*delicaci*s*",FALSE,501,"Name: **ew*
Link: ht*p*://*ww**o*g**.c***map****a*c**Lo*w**@-*.*2****6,***.*2*7***9*9*999?aut**ser**&h***d&en**y***u
Reviews: 2925 reviews

Name: A*t***es*aura***&*B**
Link: ht*ps:***w**g*o*l**com/ma*s/s**rch/A*t*+**s***r*n*+*26+******6*23233*1,1****1*785********e**0****id**nt***ttu
Reviews: 273 reviews

Name: O*LA*A*B*****io**all
Link: h****://*ww.g****e.co**m*ps/****c**O*L**A+*ella**o***ll*@*6.2***1*0****9999**06**24***1*auth**e**0&h*=****n**y=*tu
Reviews: 259 reviews

Name: **kr*om ***t*ur**t & ***
Link: h**p*://w*w.go******o*/map*/s*a*****a*r*om+R****urant***6**a*/**6*22*****9*999**9**0*.*25285**a**h****=0&hl*i*&**tr**t*u
Reviews: 235 reviews

Name: **s*o
Link: http****w***google.c*m***ps/se******os**/@*6***2*8*6*9*9999*5*106.8**52****u*hu***=0&h*=i*********t*
Reviews: 136 reviews",htt*:/*w*w.rit***r**o***o***n**ot*l*/****nes****a*arta**i**n**l**o*s***=fe**67b*-**2f**de1-***6-*1*54411**0*,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*o*o * J*****Pem***k),h**p*://www.*oo**e.*****a*s*c*n****/***819****8***588*435,*tt*s:*/lh5***o*leus**co******co*/*****Q**Mu***i**g*l6*-6*wtHu*****95*T*3**G2YK**w40**h2*2-**n*,Restoran,Restoran,4.6,*****-*0.00,O******l Da*s,*0**)*25***322,"Jl. Mega Kuningan Timur I No.E.1,2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950","pe****ama*, ***ti*g, d*n**r, *a**n*n*kh** it*l**, s***k, h**e*, r**z*ca***on, *o*se*, b*r***ay, la**",https://www.google.com/maps/place/Lobo+%26+Juno/data=!4m7!3m6!1s0x2e69f3e4d9b762dd:0xb65af7d1d6715240!8m2!3d-6.2285482!4d106.8271995!16s%2Fg%2F1thk18k9!19sChIJ3WK32eTzaS4RQFJx1tH3WrY?authuser=0&hl=id&rclk=1
ChIJG6qaIiH0aS4RK7cPh7AIVYk,Bistro Baron & Bar Plaza Indonesia,"B*s*ro*B**on **i**s you***then*i***hi*h-****i***Fren***c***in**i* a *h**,**a**a**P*ri**a***is**o***b*en*e, ***a*e* i* ****of*Jakar*a'***op****es*y*e**ente*s.",FALSE,499,"Name: ** Qu*rt***
Link: http***/w***g*og*e.co**m*******rch****Q***ti**/@***2*7*2*2**9*99*9**06.***16*2?au***s*r=*&***i*&*n*ry=ttu
Reviews: 2826 reviews

Name: *itch*n*t** * P*a****nd**e**a
Link: http*://*w**goo**e.c*m****s/*ea*ch*K**chen****+-*P***a*I*do*es**/*-*.1*21*2**9****99*1***8*1***90**0*0*?au*h****=0***=*d*en***=*tu
Reviews: 532 reviews

Name: *eb** Be**il***a*a**n*one**a
Link: ht*p*:/*w***g*og****o***a*s*se**c********B****l*P***a**nd*nes**/@-*.1**0*9*,106.**17*4300000*1**u*hu***=0&*l=*d*ent*y*t**
Reviews: 400 reviews

Name: *y*n*Res*a*r***
Link: ht*p*:**www**o***e.c****ap****a**h**y**+R*****r*nt/**6*1963*04*1**.82*7343**ut***er=0**l*id**n**y**tu
Reviews: 278 reviews",**t**//b*s****a*on.co**,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*i*t*o *a**n &*Ba***l*z**I***n*s*a (*em*li**,*t*p***/***.goo**e.*o**m**s/contr****1**5***13*53***7118*,ht****//*h*.**ogleu*er*o*te***c*m*****1Qi*N*ex*Ok*****ypZj6*V*AqQ*v*a*q*g9**n****w4***h****k-*o,Restoran Prancis,"Restoran Prancis, Kedai Sarapan",4.5,0*.**-***00,**e**A*l *ay*,(*21* *9****05,"Jl. M.H. Thamrin No.28-30 Level 1, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","***ga, *ela*a***, *mo**** ar*a, *on*it*b*b**, wi**, ma**, ch**, s*u** a*l'o*g*on*****i*e*, es***g*t, ap*l***i*",https://www.google.com/maps/place/Bistro+Baron+%26+Bar+Plaza+Indonesia/data=!4m7!3m6!1s0x2e69f421229aaa1b:0x895508b0870fb72b!8m2!3d-6.192476!4d106.8221061!16s%2Fg%2F1tm1mwp1!19sChIJG6qaIiH0aS4RK7cPh7AIVYk?authuser=0&hl=id&rclk=1
ChIJ26DvRnHxaS4R_Z_iQtBnNTQ,Teras by Plataran Dharmawangsa,"*e****Dh***aw***** **i**s*a to**h ***ec*ectic *t****** So**h*J*ka**a's*f**hionabl**n**g*b*u****d ***ppin* *a*l, Dh***a**n*s* *qua**",FALSE,496,"Name: *lu* Jas****
Link: ****s*//w*******l*.*om/**ps/s****h**l*********e/@-*.2**7*69****.789*172**99**9**uthuse**0*h*=**&entr*=ttu
Reviews: 1431 reviews

Name: J****ta R*s*a*r*n*
Link: ****s**/******og***com/m*p*/*earc*/Jakart*+****aura**/**6*2*****7*1*6***5***?authuser=0&*l******tr**t*u
Reviews: 1140 reviews

Name: Lo**n**t* *es**
Link: *ttp**//*ww***og*e.*o*/maps**ear*h*Lo*a**nta**e*t*/@-***4***599****9*9***6.**9*5***th*s**=**h*****e*tr*=t*u
Reviews: 659 reviews

Name: Teras****d**i*
Link: ht*p*:***ww.go*g**.**m/**p******ch/Teras*G*nd*r*a/*-6**4**5**9**99*995,1***7*1*89**au**u*e****hl**d&*nt******
Reviews: 12 reviews",h**ps*//***.plat*r**.*o***e***-dh*r*a**ngs**,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Te*a* by*P**tara* D*a*m****g** *Pe*i****,****s**/**w.go*gl**c*m/*****c*nt******6***1*17*2164488159,*tt*s**/*h*******euse******n**co*/*/**1Q*pMrl***1QnyD**C*9***v**jaDR3lz*1*v***L*=*40*-**77**-no,Restoran,Restoran,4.4,*9*0****.00,***n All**a**,***1* 2*5*3*87,"Darmawangsa Square City Walk Jl. Darmawangsa VI & IX, Kebayoran Baru, RT.5/RW.1, Pulo, Jakarta Selatan, RT.5/RW.1, Pulo, Kebayoran Baru, DKI Jakarta, Jakarta 12160","*asi ***e**, *an**i, **e, m*k*na* i***n*s**, li**, telu* ****, d**su*, m**ti**, s*s*, lad* *i***",https://www.google.com/maps/place/Teras+by+Plataran+Dharmawangsa/data=!4m7!3m6!1s0x2e69f17146efa0db:0x343567d042e29ffd!8m2!3d-6.252989!4d106.8016791!16s%2Fg%2F11c2pvq9dd!19sChIJ26DvRnHxaS4R_Z_iQtBnNTQ?authuser=0&hl=id&rclk=1
ChIJOyFKKq32aS4RXMlsr-GzPjY,Nan Xiang Steamed Bun Restaurant,"Na* Xian**R*sta**a**
""A**o**ental*prem**r ****** *i** **t***t*c **rie*y**f ****g***n**e * Cantonese
***sine *no****o* it'*******s*te***d*****i*m*t**t**",FALSE,452,"Name: **bl*8
Link: *t*ps:*/w*w.****l*.**m**a**/se***h**a*le8/****2*513*9*1*6***71***?au*h**er=*&****d&en*r*=*tu
Reviews: 1461 reviews

Name: ***g L*ng D*m S** * ****H***e
Link: ****s*//***.*o*gle.***/**ps**earch/*i****in***i******%**+Tea*Ho*s*/@-6.**293**99*99999,*06**0**4*****t**ser***h*=**&**try**tu
Reviews: 750 reviews

Name: *i***m Be*h**
Link: **tp*://ww***o*gl**c*m**ap*/**ar*h/D******B**h**/****2***4**999999*9*,**6.81***1299*9999****huse***&*l=*****try*tt*
Reviews: 400 reviews

Name: **A
Link: h*tps:*/**w.***g*e.c**/***s/***r**/J**/**6.202*7***9999*9*,1*6*81****4*aut*u**r=*&***id**nt*****u
Reviews: 222 reviews",h*t**//w***n*nx*a*g*co***/,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,N*n **a*g **e**e****n Restaur*n* (****l***,ht*********.**og*e**om/*aps*con*ri*/****04*7*8**273*4*18*,***ps:*/**5*googleu**r***ten***om/*/****ipM*xq*zn*SW**3W****n*w*****Nfh***a***Y**w471*h2***k-*o,Restoran China,"Restoran China, Restoran Dim Sum",4.6,1*.00***.**,**en***l *ay*,**2*) **0*12*,"The Sultan Hotel Jakarta, Lobby Lagoon Tower, Jl. Gatot Subroto, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","d*m*u*, A**E, *ia***ngb**, **te*, ***pia, h***u, *i**ay, ***i*gor*n*, ***i**tahu, *e*ur**si*",https://www.google.com/maps/place/Nan+Xiang+Steamed+Bun+Restaurant/data=!4m7!3m6!1s0x2e69f6ad2a4a213b:0x363eb3e1af6cc95c!8m2!3d-6.2177794!4d106.8089419!16s%2Fg%2F11cn9ckzf4!19sChIJOyFKKq32aS4RXMlsr-GzPjY?authuser=0&hl=id&rclk=1
ChIJN_OwPSH0aS4RAXJX58WorqU,Altitude Grill,Gr*l*ing****e me*ts*a**o*e of Jaka*t*** ***l*** sky**r*p**s* A*ti*u** ***** *s a*s****house**** t*******s*ed.**t***dry*ag*d*mea*s coup****w**h*J**a*e*e **a****nd**ook**g t********s***i** a n*w**ge o* t**t* t**Jaka**a'* f**e*****ng**ce*e.,FALSE,436,"Name: **t* ******l*- Tebet
Link: h*t**:/**w**go*g*e.*om**aps*s*a**h**u**+%******l****Te*e*/@-**23*****1**.*4**02?a*th*s**=**hl=*d&e*try*ttu
Reviews: 3034 reviews

Name: **destad*****ar**
Link: *tt**:***w****o**e*com/*aps*se*rch*S**e***d**Ja**r****-*.***18*9,106***40*6*?**th****=0&****d&*ntr*=ttu
Reviews: 2365 reviews

Name: ***** L**nge *a*art**(*oo*t**)
Link: **t**://www.**og**.com****s*s*****/*lo*****un*e+Jak*rt**%***oof*o*%2*/@*6********999*9999*106*8*2**11**99***?a*th*s**=**h*=id&**t***t**
Reviews: 1019 reviews

Name: S*****2* *la** Ind*n*si*
Link: **tp***/www***o*le.com/*aps/s***c*/*te*k+2*+Pl*z*+I*****s*a/*-*.*****42****.*2*4*93?a***u*e**0**l*id******=tt*
Reviews: 75 reviews",h**ps:/**l*it****ak*r*a.*o**,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,A**it**e*G**ll*(*emi**k*,ht****/**ww.*****e**om***p*/c**t***/1133*5**9*1*7*4776*54,ht*ps*/*l***g**g**u*e**o*t***.com/p***1*ip**hxc******D*o3AJ*Ro*bnR******BYFE**a*=*4*8*h3***k*no,Restoran Steak,"Restoran Steak, Bar & Grill",4.5,****0**2.00,*pe***ll**ay*,(0**) ***22*4*,"The Plaza Office Tower, Jl. M.H. Thamrin No.Kav 28-30, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","ro**n**s, *in*, ma***c*u**e, ma***, ***yu, *a**ai, fi*e****in*, t***f*e, si****g, pe***",https://www.google.com/maps/place/Altitude+Grill/data=!4m7!3m6!1s0x2e69f4213db0f337:0xa5aea8c5e7577201!8m2!3d-6.1925811!4d106.8219398!16s%2Fg%2F11bbrnn88d!19sChIJN_OwPSH0aS4RAXJX58WorqU?authuser=0&hl=id&rclk=1
ChIJ7QGHphX0aS4RLet6sIwTwwQ,1928 Restaurant,,FALSE,120,"Name: So**a *t*T** **n*w*rm**
Link: h*t*s*/*ww***o***e.com/m***/s*arch/**fi**a*+*h*+*un**a**an******3*51*8**9*999*5*****8*774*7?****user=0***=i**e***y*t*u
Reviews: 1868 reviews

Name: **R*TAG**by Ta*****i
Link: **tps:***ww.go****.com*m*ps*se*rc****RI**G*+***Ta*+*oei***6**94*5*2*10*.**6*616?a*t**s**=0**l=id*****y****
Reviews: 1184 reviews

Name: *e*i*h **s*r*
Link: h**p*://*ww***ogl***o*/map*/se*r***Rel*s**Bi*******6*1*4*****99*9*99***0*.8*45*01?*u**use*=0&hl=****n****tt*
Reviews: 437 reviews

Name: *er*i**ge*Lo***e
Link: ***p*:**ww**g**gle.**m*m*ps*sea*ch/H****t**e+**un******.1**2**19**9*99****6***8072**00000*?aut*u*er******id*e**r*=ttu
Reviews: 186 reviews

Name: P*q**nt*Rest*ur*n* J******
Link: ht*ps***ww**g*ogle***m**a*s**earc*/**qua****esta***n***a**r*a/*-**20*2**3*********1**.**601*7**99*99?a*th**e*=*&h***d&en*ry*ttu
Reviews: 54 reviews",****:*/**w*he**i**g*d**ing*com/,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,1*2* ****a*ran**(Pe****k),https*/***w**oo***.*o*/*a*s/c****i*/1*4**9****304***8*128,h****:***h5*googleuser******t.*om*p***1**p**p*CjF*S**w*m*4oYoV**r***l***YAP*p*v**w4**-*286**-**,Restoran,"Restoran, Restoran Asia, Bistro, Restoran Indonesia",4.5,06.*****.0*,Op*n**l**Da**,,"The Hermitage, a Tribute Portfolio Hotel, Jakarta, Jl. Cilacap No.1, Kec. Menteng, Daerah Khusus Ibukota Jakarta 10310","**t*l, ***ga, **ng*l*m*n, **s*e*t, pe***, *as***o*en*, **ea*",https://www.google.com/maps/place/1928+Restaurant/data=!4m7!3m6!1s0x2e69f415a68701ed:0x4c3138cb07aeb2d!8m2!3d-6.1983663!4d106.838131!16s%2Fg%2F11dynv5myy!19sChIJ7QGHphX0aS4RLet6sIwTwwQ?authuser=0&hl=id&rclk=1
ChIJn6e8diH0aS4RFpNwWiRQbiE,Poolside Restaurant,"**olsi** **s*a****t*i****e**gue**s t****mp*e *** b*st*****a*i**s* and**edit*r*****n si*natu**s i***n********* i*door ***ing ******o*er* furn****ngs w***e s***i*g *n*th* po****i***a***Ja**r***s****se*.

Ad* *o*t*at t** *d*o*ni*g out*o** **ea w*t**a ***c***ng*at*o**h**** P*o*si** **s*a***nt is s****ble*f*r p*i**te*ga*he*i*g* a** ***ial *ve*t**",FALSE,25,"Name: *ig*at**e***e*t*ur*n*
Link: *t*ps**/***.g*og*e.c**/m*ps*s*a*ch/*ign**u***+Re*ta***n*/*-***9*5**7*106*82**5689***9*9?**th*s****&*l***&e**r*=t**
Reviews: 770 reviews

Name: *l**t**e Gr*l*
Link: h***s://*w**go*g****om/**ps****rc*/**titu*e**ri*l/@-6.1***8**,***.**1939*?au*h*s*r***hl****e*t*y=***
Reviews: 435 reviews

Name: Din**g****m
Link: h******/*ww*goo*l*.*o***a*s*sear*h*D*n*n*+R*o*/@*6*1**80**99*****9*1*6*****883?*u**u*er=****=*d&en*r*=tt*
Reviews: 33 reviews

Name: *e*****t *h** **Jaka*ta
Link: **t*s*//w**.g**g*e.com/ma**/s*arc****+*eti**Chef+-******t****6**9*9*8900000*0*,**6*8**2*7*9***9******h**er=0**l=i*****ry=**u
Reviews: 29 reviews

Name: **a*d *u*i****ta**ant****n* In*one*i*
Link: **tps***www.*oo*le.***/*ap***ea*ch*G**n*+*u**+**s**u*a*t+Gran*+I**one*i**@-*.****874,106*82**0**?****use****h**i*&e***y****
Reviews: 6 reviews",*ttp****w*****att*com/**-**/hot*l***do**si*/g**n*-*y***-*a*art**ja*g***inin*,FALSE,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,P*o*si** R*s*au*an***P***l*k*,h**ps***w***go****.co*/m*p**cont*ib/****75****1**18*6059*,**t*s****h**goo*leu*er*o*t***.c**/p*A*1Q*p*B*****z**XO**0B*Fa*Ug*QLLq8VuNS*ru***=*4*8*h*******o,Restoran Bali,"Restoran Bali, Restoran Indonesia, Restoran Italia, Restoran Mediterania",3.8,**.0*-*2**0,**en***l D**s,*02** **92*29*,"Grand Hyatt Jakarta, Jl. M.H. Thamrin No.Kav. 28 30, RT.9/RW.5, Gondangdia, Jakarta, Central Jakarta City, Jakarta 10350",*o**l,https://www.google.com/maps/place/Poolside+Restaurant/data=!4m7!3m6!1s0x2e69f42176bca79f:0x216e50245a709316!8m2!3d-6.1930455!4d106.8221561!16s%2Fg%2F1hc2p68wn!19sChIJn6e8diH0aS4RFpNwWiRQbiE?authuser=0&hl=id&rclk=1
