place_id,name,description,is_spending_on_ads,reviews,competitors,website,can_claim,emails,phones,linkedin,twitter,facebook,youtube,instagram,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJuQszoyH0aS4RpCt8AqUo27g,OKU,R*s***a**da*am*h*tel **** ber**y* k***a**d*n*ber****s* *od*r* ***ga* **jian**e** **pa*g t**dis*ona**pr*m****,False,718,,ht*ps*//*ww***mp*ns**.*om/**/**t****n*onesi******aur*nt****rs/*k*?u***me*iu*=*r**n*c*ut*_*o****=g*o*l****m_cam**i*n=*I*KT**utm_c**te**=gm**re****r****so**c**S*08**2**8,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,**U *Pe*i**k*,h***s**/*******gle*co**m**s/****ri*/1*54*3899**759503*7**,h********h3.*o*gle*se***nte*t.*o**g*s-*roxy***d4D****i*i*xgW*tM**G*g***j**5lQLiJsq**oN*-*Li***ZXa5**g**ngq*6*T*B**4**h71****J***_*6Ox_z4*M*S*a4**TW***L****jp***h**9*****s*B****J*nuuk***bD**ET*4*R*1X5Q*qcd*Y**Usg***iW*rOe*v**l**nm***=w*0*-**7*-***o,Restoran Jepang,"Restoran Jepang, Restoran Masakan Perpaduan, Hotel",4.7,,O*e* *** D**s,**2** *3*83*96,"Hotel Indonesia Kempinski Jakarta, Jl. M.H. Thamrin No.1, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","*r***le, g*u*o*, s**mo*, fin* *****g, pa***, kar****i, **sio*, *el**, *im**n*, mu***",https://www.google.com/maps/place/OKU/data=!4m10!3m9!1s0x2e69f421a3330bb9:0xb8db28a5027c2ba4!5m2!4m1!1i2!8m2!3d-6.1950031!4d106.8220157!16s%2Fg%2F11cmxxx5fy!19sChIJuQszoyH0aS4RpCt8AqUo27g?authuser=0&hl=id&rclk=1
ChIJl2TFeijxaS4RHk1nY9Ori8Q,PIERRE,A* int*m*te **s**o**e****g *r**it*o**l F*e*c* *u**i*e**y**he*U**o* G*ou*,False,644,"Name: ***Qua*t*e*
Link: h*tp*******.g**gle.***/m*ps*s**r***L*+***r***r/*-6***75232*9*9999*,10***0***22?au***se**0&hl=i*&*****=**u
Reviews: 2834 reviews

Name: *I** *E*OP*T*
Link: *tt**://w*w.***gle.c****aps**e*r*h*GIOI+SE**PA*I****.2*2**1*99*9****5***6***1*2**0**0001*a*t***e*=*&h****&e**ry**tu
Reviews: 2614 reviews

Name: Von***i**he*
Link: h*tp*:/*w****o**le***m****s/search**on*+*i*che**@**.22*7*1**9*9999**1*6.8****999**9****aut**s*r****l=i*&e*tr*****
Reviews: 1521 reviews

Name: PA***A
Link: *tt*s*//w*w.*o*gl*.com/ma*s/*e***h*PAN**A***6*****342**99*99**,1*******2*8?**th***r***h***d&****y=ttu
Reviews: 745 reviews

Name: **ain* o* G*o** *en***t*
Link: *t**s**/**w.*oog**.*o*/*a*s*searc*/G*ai**+of+Glo***Se*o*a**/*-6*2***480***999**,*06.*0851****9*9***a***u*****&***id*e*tr***t*
Reviews: 173 reviews",ht*p*:/*new.******r**pjaka*t**c**/res*a*ra********e,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,PIE******e*il*k),*t*ps***w**.*oo*le****/***s*c*n*r*b*1**7**1*4*49672*6*743,**t***//l**.**ogleu****o**e*t*co**p/AF*Q*p****r**7q9****3bC*5**dk**ZV*G*1**E*ymu=w408*h*0*****o,Restoran Prancis,Restoran Prancis,4.6,**.0*-*0**0,Ope***** *ay*,*021**52*3***,"Jl. Senopati No.39, RT.6/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","*on**t*be**k, *aki ***o*, e***rg*t, f**e d*n***, ***e**par*i*g, *u *o**r*, *agin* ***, ***ant*c, *****ng G*at*n, ***a* p*p*ik*",https://www.google.com/maps/place/PIERRE/data=!4m7!3m6!1s0x2e69f1287ac56497:0xc48babd363674d1e!8m2!3d-6.2310073!4d106.8091905!16s%2Fg%2F11qqr06r2q!19sChIJl2TFeijxaS4RHk1nY9Ori8Q?authuser=0&hl=id&rclk=1
ChIJXZdgJTrxaS4Rs_WBqwBri9I,ORO Italian Restaurant Jakarta,I**lia**r*st****n**Piz*e*****hi*** lou*ge,False,638,"Name: Ma**a**o*y
Link: **t***/**w*.***gl**com*m*p**sea*c*****m*+*o*y*@-*.2**555*,*06*8**939*99**9*9*a*th*s*r=0&*l****e**ry*t*u
Reviews: 3549 reviews

Name: **s*an*
Link: h******/w*w.*****e.co****p**s*arch/***c**a*@-**27**72*10*.*15**1*9**9*9*?**t*user=0*h**i**en**y=t*u
Reviews: 1275 reviews

Name: OSO**i*tor***e ***on*s**
Link: h*t*****w*w.*oog*e*c*m/maps**e*rch*O***R*st*r***e*******sia*@-***9*42*4*1***821*936*9*9999**u*h*****0&*l*id&*nt**=***
Reviews: 1110 reviews

Name: *m**e*te **st**an**
Link: **t*s:****w*goo**e.com*m*ps/s*ar**/***i*nt*+R**t*r*nte*@-***8166**0**835****uth**e****h**i*&****y*tt*
Reviews: 631 reviews

Name: La**o*r*****t**ante**t*li*n**&*Bar
Link: h****:*/w*w.*oog***co**maps/****ch/*a*To****R*sto**n*e+I****an**%26*****@-*.255*3*6,1*****8*6***au**u*er***h***d&en*r*=tt*
Reviews: 2 reviews",***ps*//o*o***a**a.**m/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,**O It*lia* *e*tau********art* (P***li**,**tps***www.go***e*c*m/map*/*o***i*/*02*9**9*96****2***9*,*ttp*****h5*go****u*erco***n****m/*/A**Q****o*mcV*XhN*evnHx*m****3*7**ts*XL*nKLc**42***240****o,Restoran Italia,Restoran Italia,4.6,1**00***.*0,O**n*Al****ys,**9**3**1-0**79,"Jl. Kemang Raya No.2h, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730","c**b*na**, *o**l, t*u***e, *e**y*na*, *a***li, **ly*r*, *ark**, d****beb*s *l**e*, **is*a, ***a*er",https://www.google.com/maps/place/ORO+Italian+Restaurant+Jakarta/data=!4m7!3m6!1s0x2e69f13a2560975d:0xd28b6b00ab81f5b3!8m2!3d-6.255722!4d106.810772!16s%2Fg%2F11fr9chgv6!19sChIJXZdgJTrxaS4Rs_WBqwBri9I?authuser=0&hl=id&rclk=1
ChIJvSqpBeX1aS4Raj0oxQIYZ_k,Carbon,"****o***la****** in F**r**r**2021, **f*** a*mod**n t**e ** L*t*n*Am*r*c** c*****e. **eir menu ****ur*s i**o**ti*e**mall**l**e** p*r*ec* f*r *harin****d ****o***g a*va***t* *f b*l******o**.",False,598,"Name: Ha*****oof*op ***ia*u**
Link: *t***://**w.g**g**.*om*m*p*/*******Ha*s**Ro***o**S*tiabudi/@-6.*0787*,****8**2***a*th****=*&**=id&en*r***t*
Reviews: 2770 reviews

Name: Anim*** *e***u*a*t
Link: ht*ps:*/*w**goo*le*com*ma***se****/An****e**e*t******/*-*.*08********.**83*27*authu*er=**h**i*&*n*r*=ttu
Reviews: 999 reviews",**tp:/***w*mdar****uran*****m/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Car*o***P**i**k),*ttps***w**.*o***e.co*/***s*c*n*ri*/*1***28***2696**5*6*1,*tt*s*/***5*g**g*e***rc*n*e**.c**/***F**ip*7j9***ro*M6lv*J*Bx**Wae***0AQ*****n****4**-h*40-k-no,Restoran,"Restoran, Restoran Amerika Latin, Restoran Meksiko, Restoran Peru, Restoran Taco",4.8,12.*0*1*******7.00*22*0*,*******l Days,0*7*-7***-**66,"MD Place 11th Floor Setiabudi Selatan 7, Jl. Setia Budi Selatan No.7, Jakarta, Daerah Khusus Ibukota Jakarta 12910","*e***rt, *e*u**a, *t*** k**ba** ko*, **j* ma*a*, *ri**, ***a* **gyu, don*t **u***, bl*e**o**, *a**b*t, **dah ***i",https://www.google.com/maps/place/Carb%C3%B3n/data=!4m7!3m6!1s0x2e69f5e505a92abd:0xf9671802c5283d6a!8m2!3d-6.208054!4d106.8284072!16s%2Fg%2F11ls0_f664!19sChIJvSqpBeX1aS4Raj0oxQIYZ_k?authuser=0&hl=id&rclk=1
ChIJ26DvRnHxaS4R_Z_iQtBnNTQ,Teras by Plataran Dharmawangsa,T***s*Dha**a***gs* br**g*** *o*c* of ******ic *ty*e to So*****a***t**s**as****a**e***i*h**u*ho*********ng mall* **armawa*g*a Squ*re,False,519,"Name: B*ue*J**m**e
Link: *t****//www.****le.c*****p**s*ar***B**e***smine*@-6.24*76*9,10*.*8****2*9*9*9*?*uth*s***0*****d*e*t**=tt*
Reviews: 1441 reviews

Name: ****rta ***tau*a*t
Link: *ttps****ww*g*o***.com***ps*se*****Ja**r*a*R*s**ur*n***-*.2*32037***6*8*5***?au*hu*e*=0&hl*i*******=*tu
Reviews: 1146 reviews

Name: ***a*an*a **st*
Link: *t***:****w.g*o**e***m/**ps*search*L*k*nant*+*****/***.2*6*6*999*9999***06**9*6*****h*s*r**&h****&**try=ttu
Reviews: 663 reviews

Name: *e*a**G**da*ia
Link: h***s*//www*go*gle.***/****/*****h***r******da**a/@-*.2********9*999*5,1*6.7****98?*uth****=0*hl*i*&entry*tt*
Reviews: 12 reviews",*t***:*/ww*.pl**aran*c******a*-**ar***a*gsa/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*e*** ** *lata*******rm**an*sa*(Pe*i*ik),*t*p****ww*.go****.**m/******on*ri*/1**2**1717**164*881*9,*ttps*//*h5*goog**use****t**t.**m/**A******r*u***Q*yD*T***WTkv4**aD*3*zj1*v**U***w408*h*7*****o,Restoran,Restoran,4.4,09*0*-**.**,Op*****l**ays,(*2** 2**1*6*7,"Darmawangsa Square City Walk Jl. Darmawangsa VI & IX, Kebayoran Baru, RT.5/RW.1, Pulo, Jakarta Selatan, RT.5/RW.1, Pulo, Kebayoran Baru, DKI Jakarta, Jakarta 12160","na*i ***e**, **nt*i, m**, m*ka**n*i*d*n***a, **ft, te*** as**, dim***, me**i**, su**, *a** *it*m",https://www.google.com/maps/place/Teras+by+Plataran+Dharmawangsa/data=!4m7!3m6!1s0x2e69f17146efa0db:0x343567d042e29ffd!8m2!3d-6.252989!4d106.8016791!16s%2Fg%2F11c2pvq9dd!19sChIJ26DvRnHxaS4R_Z_iQtBnNTQ?authuser=0&hl=id&rclk=1
ChIJ3WK32eTzaS4RQFJx1tH3WrY,Lobo & Juno,"Lo** & J*no**s **r**he*********d**h**c*r**us***s***r **nu*t*k*s **e *n ** e*c**i*g***ve*t*re*fro***** **s**** *h* Wes*, *nri**e* **th**n*i*t*resti*g **o*y**e**nd e*****cul***ry**rt**r****a**is***i*st*ki**l* **sig*ed ** ****te c*n*e*s**io*s* H*m*******e *****na* L**o*&*J*no B*rger, ot**r **e*'* *e*o**en**d i**m* enc**pa*s*Roas**d ***k B**ly,*Ton*s*ng*K*m***** P*** Chop* ******wk St****alon****t***any o*h*r wo*** *el*ca**e*.",False,502,"Name: L***y
Link: **t***//ww*.g*o**e.***/ma*s/**a****Loe*y*@****27**1*,*0*.*25***6*9**99***uthuse*=0**l=*d**n*ry*tt*
Reviews: 2931 reviews

Name: A*to**est****n*** *ar
Link: h*tp****w**.***gle***m/**p**se**ch/****+Re**au*a*t+******r/@*6*23***7*,*06.81*7*5**au**u**r=0&h****&en*ry=**u
Reviews: 273 reviews

Name: OHLALA*B***a****Ma**
Link: **tp***/w**.g***l***o*/*aps***ar*h/O**A*A+B****gi**Mal*/@*6**27****99999999*1*6***4***1*a**h*s*r*0&hl=id*en******u
Reviews: 260 reviews

Name: *a**oom *e**a***n* & **r
Link: ht*p**//**w***og*e*c*m***ps/*e*rch*O***oom***sta*rant*%*6**a**@*****74***9999*9**,***.8**2856*a**h*s*r***hl*id&***ry**tu
Reviews: 235 reviews

Name: Ro***
Link: h*tps*/****.**o**e.com/m**s/**arch/**sso*@-6.*0***3***99*9*9*,**6**1**253?a*t******0***=*****try*t*u
Reviews: 137 reviews",*ttp*/***w**it*ca*l***********h*t**s*i*donesi**j*k*r*a*d*ning*l****scid=*e*d6**0**a2f-***1-**f6-*1*54***61*8,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*o*o & J*****P*mi***),h*tps*/****.g**gle.******p**cont****10781*86**850**8***3*,h*t**://*h5.*oog*e*s*r***t*n**co*/***F*Q*pN*16*U***e*q***8**G**46nk*B7*****U*TsD=***8-h*72****o,Restoran,Restoran,4.6,10**0*0*.**,**e**Al* D**s,****) *551*3*2,"Jl. Mega Kuningan Timur I No.E.1,2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950","*eng****an, **e*i*g, **n*er, ***a*an khas***a***, **ea*, *ot**, r*** ca**to*, **n*er, c***ee, b*r**d*y",https://www.google.com/maps/place/Lobo+%26+Juno/data=!4m7!3m6!1s0x2e69f3e4d9b762dd:0xb65af7d1d6715240!8m2!3d-6.2285482!4d106.8271995!16s%2Fg%2F1thk18k9!19sChIJ3WK32eTzaS4RQFJx1tH3WrY?authuser=0&hl=id&rclk=1
ChIJG6qaIiH0aS4RK7cPh7AIVYk,Bistro Baron & Bar Plaza Indonesia,"**s**o**a*on*b*i*g* yo* **t*ent*c***igh*q****t* *r*n*h*cu*si** i* a ****,***s*a**Pa*is****b****o*ambience,***cat** in*o***** *a*ar*a'* t*p lif**t**e***nte***",False,498,"Name: ** Qu*rt***
Link: h**ps://w*w*g***l**c*m/map******ch/L**Qu*r*i*****6.*37**32*****9**,*06****1622?a**hus*r=****=*d&ent*****u
Reviews: 2834 reviews

Name: ***ch**ette** *l*za I**o*e***
Link: **t*s****w*.*oog***co*/ma*s*s****h*Ki**h***tt****Pl**a+*ndon*si***-6******259*9**99**1*6.82*937*000**0**au*h*ser**&hl*i**entr*=***
Reviews: 559 reviews

Name: *eb** *e*g****l*za**nd*n*sia
Link: h**p**//*w***o*gl*.*om*m***/se*r****e*ek+**n**l**laza+In****s**/**6**920*91,****8217*4*00*****?*u**user*0&**=id*en*****tu
Reviews: 401 reviews

Name: ******esta*ran*
Link: *****:*/**w.***gle.c*m*m**s/se*rch*L*on*R*****ran*/****196*3*4*10*.*2*73****u**u*er***hl**d*en**y=*tu
Reviews: 278 reviews",*t*p*//**str**a*o**co**,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Bi*t****a****& Ba* P***a *****esi* *Pe**lik),htt*s*//*ww.go**l**com/*ap****nt*ib***15*85***8*****7****,**t***/*lh5.go*gle*serco**en**c**/*/AF**ip*k*x***E***my**j*y**A****r**qgg*e***UY**4**-h**2-k-**,Restoran Prancis,"Restoran Prancis, Kedai Sarapan",4.5,***30-2***0,**e****l *ays,(02****99*3*0*,"Jl. M.H. Thamrin No.28-30 Level 1, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","*a*g*, p****ana*, s*o*i***a*ea, co***t**eb*k, w*n*, ma**, *ha*, s**p* a*l'**g******atin*e, ***a*got, **pl* **e",https://www.google.com/maps/place/Bistro+Baron+%26+Bar+Plaza+Indonesia/data=!4m7!3m6!1s0x2e69f421229aaa1b:0x895508b0870fb72b!8m2!3d-6.192476!4d106.8221061!16s%2Fg%2F1tm1mwp1!19sChIJG6qaIiH0aS4RK7cPh7AIVYk?authuser=0&hl=id&rclk=1
ChIJg7H3VrT2aS4R5PgC665IvU4,il Mare,Trat**r*a ********* **n**ji*a* pizza**pas*a** ***anga* It*lia***a**k***i*n*****l***w*n* d***emp*t **nuh **rna.,False,495,"Name: ***m* Ros*
Link: **tp*:****w*go*g*e*c**/ma*s/***rc*/Mamm*+Ros**@-6****5556,*****15**98*99**9*?*ut*us**=0*h****&*******tu
Reviews: 3549 reviews

Name: *p*ma*t***l* D***Di**ng
Link: *t**s:*/****googl*.*o*/*a***s*ar***S*u*an*e+**l****+*i*i***@-6*19*2883**99****5,*0**8**013*?*uth**e*=0****i*&ent*y=t**
Reviews: 1090 reviews

Name: D*****a*Pl**a*Se*ay*n
Link: ht**s:*/****g*ogl**c**/*ap**sea**h**e**uc*+P*a*a**en*ya*/**6*2**4*79*1**.****04***uthuser****l*id*e*tr**t*u
Reviews: 813 reviews

Name: *mb*en***Ris***a**e
Link: ***ps**/w******gl**c*m**aps/s*a*c*/***ie**e**is*****te/***.18166*1**.**51*?au*hus*r=0*****d**ntry*tt*
Reviews: 631 reviews

Name: *I**RTA**Ki*ch*n** B**
Link: htt*****ww*.go*gl**com/**ps/***rch*L*B**T*%*C%81**i*c*******+***/@-*.*0**08***06.8***2**999***9****hu*e*=*&*l=*d&**tr*=tt*
Reviews: 397 reviews",http***/*****dining.c***ja****a/i****e,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,i*****e**Pe*ilik*,h**p**/**w*.**o**e**om*maps/c*n*r**/***202*8*0*75****88*4,h****:/**h**g*og*e*se*co**ent*co*/*/*F**ipPRO**kIpp***l**5***nY******3g*R*ND*N*P=*4**-*27**k**o,Restoran Italia,"Restoran Italia, Restoran Pizza",4.8,*8**0-2*.**,"*en**, *ela**",(*21****47*7*,"Jl. Asia Afrika, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Senayan, Daerah Khusus Ibukota Jakarta 10270","*e**ya*a*, ***nch, **te*, *isn**, *en*v**i, **da*, **sang**, *ra*m***n, **w*h, ***tern***od",https://www.google.com/maps/place/il+Mare/data=!4m7!3m6!1s0x2e69f6b456f7b183:0x4ebd48aeeb02f8e4!8m2!3d-6.2153407!4d106.7975001!16s%2Fg%2F1tcx9mnc!19sChIJg7H3VrT2aS4R5PgC665IvU4?authuser=0&hl=id&rclk=1
ChIJOyFKKq32aS4RXMlsr-GzPjY,Nan Xiang Steamed Bun Restaurant,"******an* Res**ura*t
*An *r***tal**r**i*r *a**ry wi***a*then**c*variet***f ***n*h**n****&****t****e*cuisi*e **own f*r i*'* e**uis*t***** ******* t*s**""",False,455,"Name: *a**e8
Link: ***p**//*w****o****c*m*maps*s****h/T*b***/**6*215****,106*79***8*?*ut*user*0&hl=*d*e*t**=*tu
Reviews: 1465 reviews

Name: L*n**Lin**D****um & T** ***s*
Link: ht***://www.**og**.c*m***ps*s*******ing**i*g+*i***um**26+**a*H*u*****6.***9*9499*99999,1***8*9**1****thu******h*=id*en*r*=*tu
Reviews: 751 reviews

Name: D**s** B*nh**
Link: htt*s:**w****o**le**om**a*s*s**rch*D*m*um*Be**il/*-****22**49*999***5,10*.**253**99*****?authu*******l*id*e*t***t*u
Reviews: 400 reviews

Name: J**
Link: **tps*//****google*c*m*****/******/**A/*-6*2028**3*99999**,1***8****5*?a*t****r=0&h**id***try**tu
Reviews: 226 reviews",h*tp:***ww**a*xi*n***o.**/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,N*n *ian* ***amed**u**Re**a**a** (*****ik),https:/*www*go******o****ps********/1*140***3*3*2*3141*8*,**t*s*****5**oogleuse*c*nt*nt.*****/**1Qip***q*znq*W*d**Ujl*n**y*lc_**h*nP*yQH***w**1-****-*-**,Restoran China,"Restoran China, Restoran Dim Sum",4.6,***00*22**0,O*** A***D*ys,(021***7****2,"The Sultan Hotel Jakarta, Lobby Lagoon Tower, Jl. Gatot Subroto, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","di*s**, A*C*, xi*o*o***a*, ho***, **m*ia, ha***, ***may, *a****or*ng, *ul***ta*u, te*** a**n",https://www.google.com/maps/place/Nan+Xiang+Steamed+Bun+Restaurant/data=!4m7!3m6!1s0x2e69f6ad2a4a213b:0x363eb3e1af6cc95c!8m2!3d-6.2177794!4d106.8089419!16s%2Fg%2F11cn9ckzf4!19sChIJOyFKKq32aS4RXMlsr-GzPjY?authuser=0&hl=id&rclk=1
ChIJdd3B8VDxaS4Rp9xaR-L7Ops,Amuz Gourmet,"Wel***e*t* AMU* *o**m*t****t**ra*t,*a ***ctua*y o* Fre**h*G****o**my ******f*styl* *n **e ***** o***ak***a.*** AMUZ***** c** s**or th**be*t*o* **n***po*a** French**ui***e****t*i****ir** w*t***re*** *os*it*l**y **A**Z'* q***it**serv****

** wo*k**hi*os**h*:******ct *he ***t*m****the **a****th* ****u*e*

I**el**ve * g*** **al*m*de o**th**fi*e*t**n*redi**ts***ould ** *****d*&*c*l*bra**d *i*h*l*v** **e* *****ll as****pe*t** *ol*e*gue* * *lien*s to*bri** u**c*o*e* ***o cre**e c**ri**e* m**o*i*s**
*o**a**et*t
G**le* Ma**",False,445,"Name: ***a*z*Din*n*
Link: h***s://*ww*go****.*o*/maps*s*a**h********Din*ng*@**.24*1**,*0****7***?**th**er*0&hl=i*&***ry*t*u
Reviews: 1949 reviews

Name: ***ia*at Th**Gu**w****n
Link: htt*s***www.*oo**e.***/ma*s*sea**h*S**ia+at**h****n*w*r*****-****1513***9*9*9**,1**.***7*47*au**u*er*0*h*=*d**ntry*tt*
Reviews: 1876 reviews

Name: Wo**gang** ****k*ous******rta
Link: **t*s*//*w*.go**le.c**/m******a****W*l*ga*g**7*+St*akh*us*+J***rta*@*6**256**2*1*6.8**1684999***9?*****s*r*0*h*=id*e****=***
Reviews: 1048 reviews

Name: *P****Caf* Th****er*y
Link: *****:*/w*w*go*****co**maps/se****/*P*EZ****e*****En*r*y**-**22*2843,*0*.80639*1**u**u*e*=0&***id&e*tr*=***
Reviews: 368 reviews

Name: G*nu*g **s***s*a*r**t
Link: *t*p*:**www**o*gl*.com/m**s/s*a*ch**u***g+M*s*R**t*u*an***-*.*2**9**,10**806***5?**t******0**l=i*&*n**y=**u
Reviews: 50 reviews",**t**/*ww**a*u**our**t*com*,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,*m** Gou*met**P*m****),ht**s://***.**o***.c**/ma*s/**n****/108**4*3*8**9*2*1*94*,ht**s:*******o***euse*cont***.com/p/****ip*oA******y**zX*ra*S**vj**a*jF**b_KRI*2=w40*****2*k***,Restoran Mewah,Restoran Mewah,4.6,1***0*1**30* 1***0-23.**,*i*g*u,***** **05064,"The Energy Building (2nd Floor,Lot 11A,SCBD, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","h*da*g***p*an*i*, **ea*, *oi**g**s, ro**n**s, tr****e, set**e**, ***u pen****p*n, *ela***a*, **ha*, p**t*",https://www.google.com/maps/place/Amuz+Gourmet/data=!4m7!3m6!1s0x2e69f150f1c1dd75:0x9b3afbe2475adca7!8m2!3d-6.2259278!4d106.8066224!16s%2Fg%2F1tjq_wl3!19sChIJdd3B8VDxaS4Rp9xaR-L7Ops?authuser=0&hl=id&rclk=1
ChIJN_OwPSH0aS4RAXJX58WorqU,Altitude Grill,"*r*l*ing**in* ***t***t one**f***k*r*a's*tal**s*****s**a*er*,****i**d* ***ll**s***ste*k*o**e *ot*** b***i*se***I*'s**ry*ag*d m**t* cou*led*wi*h J******e **a*r *nd *oo***g***ch****e* *r*n* * ne***g* *f *ast* t* *ak**ta** fi** **ning sc****",False,436,"Name: Cu***& Gril****T*b**
Link: *ttps:****w.*o**le**om***p*/search/Cu**+%**+*r*ll*-+*e******6***57****06.8***02*aut***e***&h*=i**e**r**tt*
Reviews: 3047 reviews

Name: *ud*stad**Ja*****
Link: *tt**:***w*.*oogl*****/maps/****c**S*****a*a+J***rt**@-6***21*19,106.8*4**6**au***ser*0&****d&**t*y**tu
Reviews: 2368 reviews

Name: Cl*ud*L**ng* **k**ta*(**of*o**
Link: h*t*s:/***w**o*g*e.c****ap*/**a*ch/*******o*nge***k*r***%2***oftop*29/*-6.***78*7*999999*,**6.******199****9****huse*=0*h*=**&**try=**u
Reviews: 1023 reviews

Name: S**a**21*P*az* *****esia
Link: ht*ps*/**w*.**og*e.co***a*s/sea***/*t**k+*****aza*Ind**esia*@*6.19***42,10*.****69*?a***u***=*&**=*****tr***t*
Reviews: 75 reviews",http****al*i**dej***r*a**o*/,False,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Provide API Key,Al*i*u*e*Gr**l****m**ik),h****://w*w.***g*e**om*ma*s***ntr**/*13**5499**2*4*7**7**,*t****/*****goo*le*s****n**nt.c***p*A**Q*pMd***n**A**D*o3AJmRo*bnR**x*s*BYF**k*s*w**8-**0*-k-n*,Restoran Steak,"Restoran Steak, Bar & Grill",4.5,*2**0-**.0*,O**n**ll*D*y*,(02*) *9***4**,"The Plaza Office Tower, Jl. M.H. Thamrin No.Kav 28-30, RT.9/RW.5, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","*oma**i*, **ne, *ai* **ur**, *a**m, ***yu, **nta*, f*** **nin*, *r*ff**, **mp**g, p**t*",https://www.google.com/maps/place/Altitude+Grill/data=!4m7!3m6!1s0x2e69f4213db0f337:0xa5aea8c5e7577201!8m2!3d-6.1925811!4d106.8219398!16s%2Fg%2F11bbrnn88d!19sChIJN_OwPSH0aS4RAXJX58WorqU?authuser=0&hl=id&rclk=1
